battery_type,battery_id,battery_formula,working_ion,elements,nelements,formula_charge,formula_discharge,max_delta_volume,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,stability_charge,stability_discharge,id_charge,id_discharge,energy_density,working_ion_cost_per_kWh,battery_volume_cost
insertion,mp-774064_Li,Li1-3Sb(PO4)2,Li,"['Sb', 'P', 'O']",3,LiSb(PO4)2,Li3Sb(PO4)2,0.125747417317689,3.41213013083333,161.199445402087,545.130635919537,550.033484730087,1860.05666806139,0.069122585763888,0.060577921428569,mp-bsbbs,mp-bscas,0.29570791802990976,10.0,2.9570791802990977
insertion,mp-774171_Li,Li1.5-2MnSiO4,Li,"['Mn', 'Si', 'O']",3,Li3Mn2(SiO4)2,Li2MnSiO4,0.002778731127911,3.99833812833333,83.2845161148462,246.878593724251,332.999656281781,987.104094356988,0.087598725027771,0.009583912187499,mp-bsbfv,mp-bskxh,0.3373500912269054,10.0,3.373500912269054
insertion,mp-774237_Li,Li4-5Cr2Ni5O12,Li,"['Cr', 'Ni', 'O']",3,Li4Cr2Ni5O12,Li5Cr2Ni5O12,0.012486007456618,3.91272538333334,42.940287692622,207.449745305513,168.013553622558,811.693884222918,0.099127818007242,0.04960724927083,mp-bskob,mp-bsbij,0.20699127699281325,10.0,2.0699127699281323
insertion,mp-774249_Li,Li1-3MnCr2O6,Li,"['Mn', 'Cr', 'O']",3,LiMnCr2O6,Li3MnCr2O6,0.021698945562994,3.40061615333333,194.389959380465,791.701844186849,661.045635915022,2692.27407996559,0.139587750437497,0.039447473944443,mp-bwkuu,mp-bsbiv,0.245534301590672,10.0,2.45534301590672
insertion,mp-774356_Li,Li1.5-2MnSiO4,Li,"['Mn', 'Si', 'O']",3,Li3Mn2(SiO4)2,Li2MnSiO4,0.006839579917761,4.02231889333333,83.2845161148462,249.395563290851,334.996882690871,1003.1484861383,0.091163601361104,0.011427185937499,mp-bsbmy,mp-bsbxv,0.33394546003898967,10.0,3.339454600389897
insertion,mp-774359_Li,Li0-4V3OF11,Li,"['V', 'O', 'F']",3,V3OF11,Li4V3OF11,0.114753077833555,3.95312620958333,264.333742576583,776.629915691289,1044.94464585674,3070.11607486572,0.049263384500006,0.073243841973685,mp-bsbnb,mp-cozok,0.34035998000578677,10.0,3.4035998000578678
insertion,mp-774383_Li,Li0-3V4(OF3)3,Li,"['V', 'O', 'F']",3,V4(OF3)3,Li3V4(OF3)3,0.021127273940614,2.93179100166666,181.265483852133,611.496916279396,531.43251447044,1792.78115669485,0.006019845937499,0.100261347138157,mp-bsbnz,mp-bshfu,0.29642910540747824,10.0,2.964291054074782
insertion,mp-774387_Li,Li0-1V4OF11,Li,"['V', 'O', 'F']",3,V4OF11,LiV4OF11,0.001665529380389,2.76771423333332,61.5151892360538,203.84617933327,170.256464814819,564.18797195131,0.002826615833332,0.052045805735299,mp-bsbod,mp-bsgjg,0.30177258871004914,10.0,3.0177258871004913
insertion,mp-774390_Li,Li0-2Mn3SbO8,Li,"['Mn', 'Sb', 'O']",3,Mn3SbO8,Li2Mn3SbO8,0.048805154589053,3.90084512583333,125.108636411945,550.888987956841,488.029414547194,2148.9326235467,0.096651618229167,0.03424329642857,mp-bsbog,mp-bsfar,0.2271031716861012,10.0,2.271031716861012
insertion,mp-774457_Li,Li1-9Nb7V12O48,Li,"['Nb', 'V', 'O']",3,LiNb7V12O48,Li9Nb7V12O48,0.019990567737323,3.04394524708333,102.487264372937,367.312469134856,311.965621274576,1118.07904461748,0.072324188786767,0.075000854565791,mp-bsbqv,mp-bwkua,0.279019290072915,10.0,2.7901929007291497
insertion,mp-774685_Li,Li0-3Mn5FeO12,Li,"['Mn', 'Fe', 'O']",3,Mn5FeO12,Li3Mn5FeO12,0.037827105732278,4.19387162,147.978819835835,601.671456904135,620.604172870605,2523.3328476743,0.077394383333335,0.004385363769842,mp-bseiq,mp-bsbzp,0.2459462188837265,10.0,2.459462188837265
insertion,mp-774707_Li,Li0-5Mn5(SeO3)8,Li,"['Mn', 'Se', 'O']",3,Mn5(SeO3)8,Li5Mn5(SeO3)8,0.041452447048593,4.14025591533332,101.133022121319,374.394296747543,418.716593073331,1550.08820177608,0.080342192252257,9.54641666597311e-05,mp-bsfbf,mp-bscal,0.270124366209333,10.0,2.7012436620933302
insertion,mp-774722_Li,Li0-1La20Cu9O40,Li,"['La', 'Cu', 'O']",3,La20Cu9O40,LiLa20Cu9O40,0.0084736629745,3.24650739333333,6.70549932277296,46.3446954997606,21.7694531273741,150.458396581755,0.064647090072488,0.052724651255936,mp-bwjka,mp-bscba,0.14468752573436583,10.0,1.4468752573436583
insertion,mp-774793_Li,Li0-1La8Cu3O16,Li,"['La', 'Cu', 'O']",3,La8Cu3O16,LiLa8Cu3O16,0.005890305703341,3.31258279333332,17.1275918623817,118.278652232344,56.7365660945616,391.80782820352,0.073012884768505,0.050142908497003,mp-bsekc,mp-bscdt,0.1448071273989209,10.0,1.448071273989209
insertion,mp-774835_Li,Li0-8Fe7(PO4)8,Li,"['Fe', 'P', 'O']",3,Fe7(PO4)8,Li8Fe7(PO4)8,0.008453804533686,4.06077631458333,177.756076160236,592.463990691464,721.827663844757,2405.86374064341,0.090302505354612,0.028145796090934,mp-cpazp,mp-bscfj,0.30002848941549526,10.0,3.0002848941549525
insertion,mp-774897_Li,Li0-3Mn2CrO6,Li,"['Mn', 'Cr', 'O']",3,Mn2CrO6,Li3Mn2CrO6,0.078989095602495,3.41936681166666,288.506888335208,1182.61959385583,986.510878910632,4043.81019005735,0.073435061111098,0.056263889074074,mp-bscly,mp-bscht,0.24395578242920526,10.0,2.4395578242920526
insertion,mp-774918_Li,Li1-1.5La7(CuO7)2,Li,"['La', 'Cu', 'O']",3,LiLa7(CuO7)2,Li3La14(CuO7)4,0.002230371503283,3.49247940833334,10.0467874572265,68.4476009233575,35.0881983142653,239.051836774644,0.038404956093766,0.029445520522961,mp-bsdwp,mp-bscio,0.14678070994009185,10.0,1.4678070994009185
insertion,mp-775155_Li,Li4-5FeOF5,Li,"['Fe', 'O', 'F']",3,Li4FeOF5,Li5FeOF5,0.002572419694931,2.82626550333334,132.982498968668,401.017259865388,375.843849382208,1133.38124779881,0.10836888510101,0.099708337777776,mp-bscrr,mp-cozhd,0.3316129061709391,10.0,3.3161290617093906
insertion,mp-775158_Li,Li0-8Mn13Cr3O32,Li,"['Mn', 'Cr', 'O']",3,Mn13Cr3O32,Li8Mn13Cr3O32,0.042027081069449,4.23341366458333,149.136182256567,603.302996343777,631.355151848742,2554.03114860581,0.074388756822902,0.045723094107144,mp-bsdth,mp-bscru,0.24719947217299335,10.0,2.4719947217299336
insertion,mp-775182_Li,Li0.5-0.88MnBO3,Li,"['Mn', 'B', 'O']",3,LiMn2(BO3)2,Li7Mn8(BO3)8,0.027189375629869,3.36940198,83.8800152220165,266.948446994111,282.625489371493,899.456625859885,0.073753155409105,0.026207232276596,mp-bsikl,mp-bsiuy,0.3142180303594983,10.0,3.142180303594983
insertion,mp-775226_Li,Li0.5-0.88MnBO3,Li,"['Mn', 'B', 'O']",3,LiMn2(BO3)2,Li7Mn8(BO3)8,0.000386347319183,3.34361749333332,83.8800152220165,266.92510371093,280.4626862374,892.495446177679,0.071704997681832,0.025935626319149,mp-bsicx,mp-bsivf,0.31424550953010194,10.0,3.1424550953010195
insertion,mp-775274_Li,Li0-0.75K2CrO4,Li,"['K', 'Cr', 'O']",3,K2CrO4,K8Li3Cr4O16,0.009557165774929,1.72726788666666,100.809975217778,256.284959083121,174.125832849331,442.672779659956,0.01568735892857,0.037446361903231,mp-bscwg,mp-bsnto,0.39335111813987594,10.0,3.9335111813987593
insertion,mp-775349_Li,Li1-3Cr(Si2O5)3,Li,"['Cr', 'Si', 'O']",3,LiCr(Si2O5)3,Li3Cr(Si2O5)3,0.025540713531574,3.86611667958333,111.365862745269,283.286174206513,430.553419495675,1095.21740319515,0.087531378297113,0.045084329999996,mp-bwkfb,mp-bsgxn,0.39312141885217566,10.0,3.9312141885217566
insertion,mp-775438_Li,Li0-1V2OF5,Li,"['V', 'O', 'F']",3,V2OF5,LiV2OF5,0.005318326237476,2.97125074583333,121.927213446048,407.56105597288,362.276323888951,1210.96609153204,0.002412621041666,0.072813033333331,mp-bsdco,mp-bsiex,0.29916306197361825,10.0,2.9916306197361826
insertion,mp-775628_Li,Li5-6La3(SbO6)2,Li,"['La', 'Sb', 'O']",3,Li5La3(SbO6)2,Li6La3(SbO6)2,0.017155212561964,0.855297195833349,29.9834706741267,159.682380455581,25.644778388932,136.575892227653,0.056708977840909,0.087700529467389,mp-bsdjw,mp-cqzct,0.18776943698223003,10.0,1.8776943698223003
insertion,mp-775742_Li,Li0-2Fe3TeO8,Li,"['Fe', 'Te', 'O']",3,Fe3TeO8,Li2Fe3TeO8,0.09688020641965,3.88562199833333,122.657816625549,572.08031319217,476.601910547769,2222.88784975292,0.140697981458332,0.042160594642854,mp-cpbbt,mp-bsdog,0.21440663801403437,10.0,2.1440663801403437
insertion,mp-775796_Li,Li0-2Ti3NbO8,Li,"['Ti', 'Nb', 'O']",3,Ti3NbO8,Li2Ti3NbO8,0.045345899919689,1.85857872833333,141.662649917519,585.987849192392,263.291187736035,1089.10455157078,0.098529643333339,0.082770434285716,mp-bsebi,mp-bsdqi,0.241750149107628,10.0,2.4175014910762798
insertion,mp-775807_Li,Li0-3MnNb4O12,Li,"['Mn', 'Nb', 'O']",3,MnNb4O12,Li3MnNb4O12,0.017248307408302,3.00000583833332,125.753891722939,584.729525288878,377.262409361954,1754.19198971251,0.055529997836133,0.032361907562496,mp-bsdqt,mp-bskmb,0.21506335200161464,10.0,2.1506335200161466
insertion,mp-775872_Li,Li0-4Co3P4O15,Li,"['Co', 'P', 'O']",3,Co3P4O15,Li4Co3P4O15,0.021918279237916,4.84662827395833,188.593532932152,603.445370444764,914.042748994663,2924.67539418685,0.170363742272735,0.074641462564116,mp-bwizt,mp-bshlw,0.31252793072743407,10.0,3.1252793072743406
insertion,mp-775890_Li,Li0.92-1.17V(OF)2,Li,"['V', 'O', 'F']",3,Li11V12(OF)24,Li7V6(OF)12,0.030638955351249,4.46373735666665,51.9267905281168,162.054570393426,231.787554692159,723.369039683705,0.056834845352122,0.048216528108077,mp-bsekj,mp-bsdty,0.32042780652253233,10.0,3.2042780652253233
insertion,mp-775901_Li,Li0-1V3OF11,Li,"['V', 'O', 'F']",3,V3OF11,LiV3OF11,0.042436681529613,4.51133011333333,69.6599526321134,204.407315727857,314.259042002627,922.148878828716,0.04032882583334,0.040268625820315,mp-bsgbo,mp-bsduj,0.3407899193043413,10.0,3.4078991930434133
insertion,mp-775902_Li,Li0-1V3OF11,Li,"['V', 'O', 'F']",3,V3OF11,LiV3OF11,0.049920846836119,4.43772817333333,69.6599526321134,202.666702678676,309.131934348595,899.37973627373,0.040246973833339,0.044792010820316,mp-bsesv,mp-bsduk,0.34371681046470604,10.0,3.4371681046470606
insertion,mp-775904_Li,Li0-1V4O5F7,Li,"['V', 'O', 'F']",3,V4O5F7,LiV4O5F7,0.009398997309457,3.31271254333333,63.2568684868141,212.560362694218,209.551821688256,704.151379712621,0.023867448749999,0.065780752140523,mp-bwijc,mp-bsdum,0.2975948464004705,10.0,2.975948464004705
insertion,mp-775954_Li,Li0-5Mn7Fe3O20,Li,"['Mn', 'Fe', 'O']",3,Mn7Fe3O20,Li5Mn7Fe3O20,0.037473340861631,4.44789537333334,147.78147978003,596.280740554261,657.316560177953,2652.19434711907,0.110590425333331,0.010085790214291,mp-bsfwv,mp-bsjmp,0.24783876071976202,10.0,2.4783876071976203
insertion,mp-776053_Li,Li0-2TiMn2O6,Li,"['Ti', 'Mn', 'O']",3,TiMn2O6,Li2TiMn2O6,0.11133047764132,3.33159712083333,200.29393861729,732.886232382116,667.298709217733,2441.68166170265,0.092105241111113,0.071562251079538,mp-ckrfp,mp-bseaf,0.27329472129155746,10.0,2.7329472129155747
insertion,mp-776100_Li,Li0-4Ti5Mn3O16,Li,"['Ti', 'Mn', 'O']",3,Ti5Mn3O16,Li4Ti5Mn3O16,0.117603519659855,3.53101265333333,155.844415861964,590.590542260558,550.288604359939,2085.38267766102,0.094524101979166,0.040235199285719,mp-bseca,mp-bsgar,0.26387895624852087,10.0,2.6387895624852087
insertion,mp-776168_Li,Li0-0.25AgRuO3,Li,"['Ag', 'Ru', 'O']",3,AgRuO3,LiAg4(RuO3)4,0.022206307614682,2.55489157333334,25.9029943418266,163.96254331795,66.1793419680342,418.906520265333,0.057777262999999,0.084179768333331,mp-bseeq,mp-cshnk,0.15798116946500693,10.0,1.5798116946500693
insertion,mp-776195_Li,Li0-4Ti3V5O16,Li,"['Ti', 'V', 'O']",3,Ti3V5O16,Li4Ti3V5O16,0.075462631724227,2.78088837333333,157.178941387158,603.365268649604,437.097090636391,1677.89146046082,0.107978601458334,0.0749842353125,mp-bsefr,mp-bsgli,0.2605037935626313,10.0,2.605037935626313
insertion,mp-776270_Li,Li0-1CoPO4,Li,"['Co', 'P', 'O']",3,CoPO4,LiCoPO4,0.055331623174136,4.76996520833332,166.628669422083,619.103325571133,794.812955854214,2953.10132333776,0.134925155416667,0.046479466785714,mp-bseio,mp-bsejn,0.26914516937599275,10.0,2.6914516937599275
insertion,mp-776288_Li,Li0-1FePO4,Li,"['Fe', 'P', 'O']",3,FePO4,LiFePO4,0.069763680911937,3.32196845333333,169.890525586779,603.26244586269,564.370966519502,2004.01881423656,0.029870462083334,0.030256595357142,mp-bsejg,mp-bvhns,0.281619594841228,10.0,2.81619594841228
insertion,mp-776296_Li,Li0-1MnPO4,Li,"['Mn', 'P', 'O']",3,MnPO4,LiMnPO4,0.106409370142946,3.51756323833332,170.872882372335,583.2220917907,601.056169460981,2051.52058986683,0.0,0.037746336071422,mp-bsgci,mp-bsejo,0.29298081258838166,10.0,2.9298081258838167
insertion,mp-776355_Li,Li0-1V6O7F5,Li,"['V', 'O', 'F']",3,V6O7F5,LiV6O7F5,0.044597492072506,1.75303121333332,51.5831898900084,207.929333038701,90.4269419604846,364.506610984423,0.024595432222222,0.100348054243427,mp-bsjsn,mp-bselv,0.24808038931384174,10.0,2.4808038931384173
insertion,mp-776417_Li,Li0-1V6O7F5,Li,"['V', 'O', 'F']",3,V6O7F5,LiV6O7F5,0.055305578960567,2.06056115333337,51.5831898900084,204.805157395327,106.29031725237,422.013551331138,0.035390060555556,0.094388757927635,mp-bsmgc,mp-bseof,0.2518647017781856,10.0,2.518647017781856
insertion,mp-776420_Li,Li0-1V2OF5,Li,"['V', 'O', 'F']",3,V2OF5,LiV2OF5,0.013026791752054,2.98941933333333,121.927213446048,406.446430563321,364.491569135076,1215.03881749031,0.00263849375,0.070995077129627,mp-bsixp,mp-bseoi,0.2999834769788998,10.0,2.999834769788998
insertion,mp-776421_Li,Li0-1V2OF5,Li,"['V', 'O', 'F']",3,V2OF5,LiV2OF5,0.003658004866787,2.91873418333334,121.927213446048,404.960140446185,355.873125763561,1181.97100480775,0.0,0.076503654907405,mp-dlpwr,mp-bseoj,0.3010844803434447,10.0,3.010844803434447
insertion,mp-776447_Li,Li0.33-0.83MnBO3,Li,"['Mn', 'B', 'O']",3,LiMn3(BO3)3,Li5Mn6(BO3)6,0.027181045131234,3.25643398666665,112.110619173913,350.711428632794,365.080830544174,1142.06861571224,0.08309108410156,0.03114390677142,mp-bsepm,mp-bsmgf,0.31966628407566483,10.0,3.196662840756648
insertion,mp-776468_Li,Li0-9P8W3O29,Li,"['P', 'W', 'O']",3,P8W3O29,Li9P8W3O29,0.061052233915587,3.60946031222222,181.943203696447,651.710108506629,656.716772820888,2352.32177172871,0.061481578374997,0.024196120093549,mp-bseqe,mp-bseuw,0.27917812125603436,10.0,2.791781212560344
insertion,mp-776484_Li,Li6-9Sn3P8O29,Li,"['Sn', 'P', 'O']",3,Li6Sn3P8O29,Li9Sn3P8O29,0.049612295608295,1.88097765333333,71.1309772888118,213.003554053125,133.795778740016,400.654925254507,0.024979604275361,0.080114135195577,mp-bsequ,mp-bsijy,0.33394267811639944,10.0,3.3394267811639944
insertion,mp-776510_Li,Li3-9Sb3P8O29,Li,"['Sb', 'P', 'O']",3,Li3Sb3P8O29,Li9Sb3P8O29,0.060547192698928,3.30068796333333,141.119635928532,418.745443374776,465.791883699288,1382.1480446478,0.007044197151159,0.0556639042687,mp-bseru,mp-bseuv,0.33700578277631627,10.0,3.3700578277631625
insertion,mp-776558_Li,Li0.67-0.83MnBO3,Li,"['Mn', 'B', 'O']",3,Li2Mn3(BO3)3,Li5Mn6(BO3)6,0.009802335925919,3.85125504333336,37.3702063913045,118.841303580179,143.92219583492,457.688169769477,0.071988617764711,0.036989341914276,mp-bseun,mp-bsetq,0.3144546993806058,10.0,3.144546993806058
insertion,mp-776580_Li,Li0.62-0.88MnBO3,Li,"['Mn', 'B', 'O']",3,Li5Mn8(BO3)8,Li7Mn8(BO3)8,0.018003279455586,3.38895518833334,55.920010148011,178.403559143864,189.510408522755,604.601667377733,0.057784637800018,0.025934815680851,mp-bseum,mp-bsmgq,0.31344671830743753,10.0,3.134467183074375
insertion,mp-776632_Li,Li0-1Mn4(P2O7)3,Li,"['Mn', 'P', 'O']",3,Mn4(P2O7)3,LiMn4(P2O7)3,0.033980298592887,9.73916580333338,35.8058145212372,108.87183977786,348.718764345731,1060.32089891052,0.223247705349454,0.044643835624999,mp-bsiwo,mp-bsewm,0.32888040281393877,10.0,3.2888040281393875
insertion,mp-776634_Li,Li0.5-0.75MnBO3,Li,"['Mn', 'B', 'O']",3,LiMn2(BO3)2,Li3Mn4(BO3)4,0.000960955898699,3.34631727666667,56.3278821717853,177.240578341497,188.490965269489,593.103209430545,0.067398012303044,0.036291652188419,mp-bwjao,mp-bsewo,0.3178046624473091,10.0,3.178046624473091
insertion,mp-776904_Li,Li0-1Fe2OF3,Li,"['Fe', 'O', 'F']",3,Fe2OF3,LiFe2OF3,0.07711422308874,3.24046165583333,139.863775000165,525.157090880212,453.223199928135,1701.7514162863,0.091389423101847,0.034207641428571,mp-bsgfl,mp-bsfgy,0.26632749976914594,10.0,2.6632749976914596
insertion,mp-776991_Li,Li0-1Fe4OF7,Li,"['Fe', 'O', 'F']",3,Fe4OF7,LiFe4OF7,0.081564916726213,2.79647166333333,70.658659380289,277.033677869537,197.5949387261,774.716829951176,0.05981557384259,0.065607217692307,mp-bydnh,mp-bsfkh,0.2550544032179516,10.0,2.550544032179516
insertion,mp-776992_Li,Li0-11V6O5F19,Li,"['V', 'O', 'F']",3,V6O5F19,Li11V6O5F19,0.040438287312174,3.68206903969696,358.236009600211,1091.31314821919,1319.04971985352,4018.29035567212,0.028663824416672,0.079670137530493,mp-bsknz,mp-cpati,0.3282614254073473,10.0,3.282614254073473
insertion,mp-777267_Li,Li0-4V3OF11,Li,"['V', 'O', 'F']",3,V3OF11,Li4V3OF11,0.117906682357056,3.93686083083333,264.333742576583,763.297744511934,1040.64515741733,3004.99699263246,0.040515810500006,0.069762152763158,mp-bshlh,mp-bsfux,0.34630489147534776,10.0,3.4630489147534775
insertion,mp-777269_Li,Li0-1V3OF11,Li,"['V', 'O', 'F']",3,V3OF11,LiV3OF11,0.04368105876269,4.30833483333333,69.6599526321134,203.780344897922,300.118400413284,877.953958272402,0.016608110166673,0.030717659882816,mp-bskil,mp-bsfuz,0.34183842738615244,10.0,3.418384273861524
insertion,mp-777270_Li,Li0-11V6O5F19,Li,"['V', 'O', 'F']",3,V6O5F19,Li11V6O5F19,0.03362574135433,3.69409992242424,358.236009600211,1085.39750779487,1323.35961527371,4009.56684934449,0.025692114083339,0.074267917530493,mp-bwins,mp-bsfva,0.3300505179231665,10.0,3.300505179231665
insertion,mp-777279_Li,Li4-5FeOF5,Li,"['Fe', 'O', 'F']",3,Li4FeOF5,Li5FeOF5,0.013618405762568,2.75483870083332,132.982498968668,397.078734735963,366.345334692415,1093.88786572856,0.099793020252525,0.097799361874999,mp-bsima,mp-bsfvj,0.3349020920425128,10.0,3.349020920425128
insertion,mp-777342_Li,Li0-3V4(OF3)3,Li,"['V', 'O', 'F']",3,V4(OF3)3,Li3V4(OF3)3,0.025690808235599,2.92053018333333,181.265483852133,611.970933846399,529.391316786677,1787.27958362109,0.00130634125,0.098070103980263,mp-bsfxu,mp-bshdy,0.296199498745523,10.0,2.96199498745523
insertion,mp-777359_Li,Li0.5-0.88MnBO3,Li,"['Mn', 'B', 'O']",3,LiMn2(BO3)2,Li7Mn8(BO3)8,0.008125268354417,3.36764393999999,83.8800152220165,266.985332222388,282.478024949531,899.111536127612,0.072944153363652,0.025562083978724,mp-bwjjy,mp-bsikq,0.314174619720861,10.0,3.1417461972086103
insertion,mp-777375_Li,Li0.5-0.75MnBO3,Li,"['Mn', 'B', 'O']",3,LiMn2(BO3)2,Li3Mn4(BO3)4,0.009288595783659,3.22915598333336,56.3278821717853,178.197827571291,181.891517743517,575.428581118842,0.06881845063638,0.04274430160871,mp-bsfzb,mp-bsiel,0.3160974684118997,10.0,3.1609746841189965
insertion,mp-777377_Li,Li0-0.5Co3OF5,Li,"['Co', 'O', 'F']",3,Co3OF5,LiCo6(OF5)2,0.033163126549303,2.26138790333333,46.0093095952353,204.531576665494,104.044896159383,462.525233321043,0.067013522222221,0.161091025263159,mp-bsfzd,mp-cshcg,0.22494966471843278,10.0,2.2494966471843276
insertion,mp-777480_Li,Li0-2Ti3MnO8,Li,"['Ti', 'Mn', 'O']",3,Ti3MnO8,Li2Ti3MnO8,0.126470826917486,3.49669243958333,157.462997368788,580.763809626668,550.599672413572,2030.75242230518,0.094078804374999,0.033434965535716,mp-bsnum,mp-bsgdc,0.2711308706890841,10.0,2.711308706890841
insertion,mp-777521_Li,Li0-11V6O5F19,Li,"['V', 'O', 'F']",3,V6O5F19,Li11V6O5F19,0.075148901387184,3.67504308515151,358.236009600211,1078.58803779612,1316.53276993352,3963.85751002977,0.03044272008334,0.082856780701225,mp-bskua,mp-bsger,0.33213423202077685,10.0,3.3213423202077683
insertion,mp-777575_Li,Li0-1V3OF11,Li,"['V', 'O', 'F']",3,V3OF11,LiV3OF11,0.032059433388926,4.10584290833333,69.6599526321134,200.812083670878,286.012822509399,824.502869647715,0.033240255833339,0.058966041757815,mp-ckqzh,mp-bsggt,0.3468912396043006,10.0,3.4689123960430064
insertion,mp-777723_Li,Li0-4V3OF11,Li,"['V', 'O', 'F']",3,V3OF11,Li4V3OF11,0.111185397169182,3.78137441208333,264.333742576583,769.748294827526,999.544850429315,2910.70650580558,0.010382913166673,0.078707006184211,mp-bsgml,mp-cozkt,0.34340282966889984,10.0,3.4340282966889983
insertion,mp-777751_Li,Li3-9Nb3P8O29,Li,"['Nb', 'P', 'O']",3,Li3Nb3P8O29,Li9Nb3P8O29,0.010139170074833,1.98712045666666,152.720672388031,434.586674783657,303.474372258145,863.57607165735,0.032039379662788,0.108437104611876,mp-bsgnn,mp-bshcw,0.35141591136925077,10.0,3.5141591136925077
insertion,mp-777793_Li,Li0-11V6O5F19,Li,"['V', 'O', 'F']",3,V6O5F19,Li11V6O5F19,0.023612094660076,3.68491968696969,358.236009600211,1085.59050010398,1320.07092435728,4000.31380582045,0.028052703750006,0.0784581682622,mp-bsgpd,mp-bsiwv,0.32999184274908305,10.0,3.2999184274908306
insertion,mp-777832_Li,Li0-1V4OF11,Li,"['V', 'O', 'F']",3,V4OF11,LiV4OF11,0.007627120263945,2.57260566833334,61.5151892360538,206.494891900564,158.25432451727,531.229929385274,0.001640666770833,0.062406592794122,mp-ckrai,mp-bsgqq,0.2979017479312561,10.0,2.979017479312561
insertion,mp-777854_Li,Li0-1V4OF11,Li,"['V', 'O', 'F']",3,V4OF11,LiV4OF11,0.005331450076595,2.81412023833332,61.5151892360538,206.351183481588,173.111138994083,580.697041639569,0.002261833020832,0.048784480441182,mp-bsjgz,mp-bsgrm,0.2981092145834123,10.0,2.981092145834123
insertion,mp-777859_Li,Li0-5V6O5F19,Li,"['V', 'O', 'F']",3,V6O5F19,Li5V6O5F19,0.059258155803604,4.32726890933333,171.513966608291,492.652472315751,742.187055220495,2131.83972655815,0.030633829750006,0.039616781325404,mp-bsgrr,mp-cozej,0.3481439275075112,10.0,3.481439275075112
insertion,mp-777879_Li,Li0-1Ni4(PO4)3,Li,"['Ni', 'P', 'O']",3,Ni4(PO4)3,LiNi4(PO4)3,0.012874935879939,4.3070694933333,50.8925583772014,188.319559988712,219.197785624128,811.105431825334,0.051322082105257,0.048959753375002,mp-bsgsl,mp-bxapv,0.27024573751261916,10.0,2.7024573751261913
insertion,mp-777880_Li,Li0-3V4(OF3)3,Li,"['V', 'O', 'F']",3,V4(OF3)3,Li3V4(OF3)3,0.02514677066584,2.94578978,181.265483852133,610.46804764789,533.970009798371,1798.3105357777,0.00511845,0.097291943453947,mp-bsgsm,mp-bsily,0.29692870011877276,10.0,2.9692870011877277
insertion,mp-778008_Li,Li0-2Mn7(P2O7)4,Li,"['Mn', 'P', 'O']",3,Mn7(P2O7)4,Li2Mn7(P2O7)4,0.044321013655879,3.46063915333332,48.987299969099,164.652993331291,169.527368289148,569.804595435796,0.0,0.014602463444456,mp-bsgxk,mp-bskzy,0.2975184293827797,10.0,2.9751842938277973
insertion,mp-778106_Li,Li0-3V4(OF3)3,Li,"['V', 'O', 'F']",3,V4(OF3)3,Li3V4(OF3)3,0.015974815452426,2.95074848333332,181.265483852133,613.933498373151,534.868851557365,1811.5633391921,0.002004441562499,0.093886667401316,mp-bsiej,mp-bshbe,0.295252636209727,10.0,2.95252636209727
insertion,mp-778208_Li,Li0-3V4(OF3)3,Li,"['V', 'O', 'F']",3,V4(OF3)3,Li3V4(OF3)3,0.031682017469994,3.00442706249999,181.265483852133,606.972466287464,544.598925182506,1823.60450390642,0.007815266874999,0.090304428848686,mp-bwjxc,mp-bshfc,0.29863872567538363,10.0,2.9863872567538365
insertion,mp-778254_Li,Li0.67-0.83MnBO3,Li,"['Mn', 'B', 'O']",3,Li2Mn3(BO3)3,Li5Mn6(BO3)6,0.003798218911346,4.01824692833337,37.3702063913045,117.797240582862,150.162717043043,473.338400138235,0.079430906294124,0.039447796914277,mp-bshgw,mp-bvhry,0.31724178093133865,10.0,3.1724178093133863
insertion,mp-778257_Li,Li0-3Fe5OF11,Li,"['Fe', 'O', 'F']",3,Fe5OF11,Li3Fe5OF11,0.041245614689279,3.12959503,153.14261789611,569.75945734599,479.274375848858,1783.1163660055,0.085269615457508,0.104995721,mp-cpazj,mp-bshgz,0.2687846878566391,10.0,2.687846878566391
insertion,mp-778403_Li,Li0.5-0.75MnBO3,Li,"['Mn', 'B', 'O']",3,LiMn2(BO3)2,Li3Mn4(BO3)4,0.005359914441086,3.30895334666667,56.3278821717853,178.242945755988,186.386334222975,589.797591879004,0.067950972000014,0.038445088855086,mp-bshmp,mp-bsmgh,0.31601745546158866,10.0,3.1601745546158866
insertion,mp-778433_Li,Li0-3Cr2(PS4)3,Li,"['Cr', 'P', 'S']",3,Cr2(PS4)3,Li3Cr2(PS4)3,0.090876290828228,2.90958141416666,133.447706916506,293.464643693825,388.276967807429,853.859273006596,0.102796290970587,0.0,mp-bshog,mp-bshnt,0.4547318042705462,10.0,4.547318042705462
insertion,mp-778482_Li,Li4-5Mn2Co3O10,Li,"['Mn', 'Co', 'O']",3,Li4Mn2Co3O10,Li5Mn2Co3O10,0.034719502754234,2.35977637333332,55.6769654435266,250.219051323576,131.38518759253,590.461005471254,0.051591858646615,0.064556009249999,mp-bshpq,mp-bxakg,0.2225128947976338,10.0,2.225128947976338
